event-id,visible,timestamp,location-long,location-lat,comments,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,manually-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
8087305655,true,2018-11-05 09:23:45.000,69.44968333,21.91005,"2063",7,0.0,21.0,7.0,,1259.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305654,true,2018-11-05 09:38:24.000,69.44958333,21.91021667,"2064",6,0.0,25.0,10.0,,1260.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305653,true,2018-11-05 09:54:12.000,69.44966667,21.91026667,"2065",6,0.0,108.0,5.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305652,true,2018-11-05 10:17:06.000,69.44813333,21.90915,"2066",7,0.0,97.0,25.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304333,true,2018-11-05 10:39:04.000,69.45016667,21.91101667,"2067",6,0.0,38.0,3.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304332,true,2018-11-05 11:01:29.000,69.4503,21.91088333,"2068",4,0.0,55.0,0.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304331,true,2018-11-05 11:17:57.000,69.45015,21.91105,"2069",5,0.0,31.0,26.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304330,true,2018-11-05 11:35:44.000,69.45006667,21.911,"2070",6,0.0,65.0,62.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304329,true,2018-11-05 12:05:51.000,69.465,21.9094,"2071",4,0.0,173.0,17.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304328,true,2018-11-06 03:45:01.000,69.46925,21.90951667,"2072",7,0.0,88.0,46.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087306114,true,2018-11-06 05:05:08.000,69.48526667,21.9836,"2073",6,0.0,49.0,33.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087306113,true,2018-11-06 07:09:54.000,69.48543333,21.9835,"2074",8,0.0,119.0,7.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087306112,true,2018-11-06 08:10:46.000,69.48553333,21.98355,"2075",7,0.0,43.0,22.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087306111,true,2018-11-06 08:25:48.000,69.48545,21.98345,"2076",6,0.0,53.0,9.0,,1258.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087306110,true,2018-11-06 08:40:44.000,69.48543333,21.98345,"2077",6,0.0,27.0,22.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087306109,true,2018-11-06 09:07:35.000,69.48545,21.98353333,"2078",6,0.0,32.0,4.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304351,true,2018-11-06 09:24:54.000,69.48533333,21.98343333,"2079",9,0.0,102.0,26.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304350,true,2018-11-06 09:40:31.000,69.48538333,21.98336667,"2080",6,0.0,23.0,14.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304349,true,2018-11-06 10:32:07.000,69.4852,21.9835,"2081",5,0.0,88.0,5.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304348,true,2018-11-06 10:52:37.000,69.48465,21.98376667,"2082",7,0.0,209.0,31.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304347,true,2018-11-06 11:16:18.000,69.48453333,21.98353333,"2083",6,0.0,85.0,13.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304346,true,2018-11-06 11:59:27.000,69.4531,21.90901667,"2084",4,0.0,92.0,0.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305502,true,2018-11-07 03:42:50.000,69.47005,21.90975,"2085",8,0.0,71.0,2.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305501,true,2018-11-07 04:43:46.000,69.44938333,21.91021667,"2086",5,0.0,97.0,10.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305500,true,2018-11-07 05:02:13.000,69.44933333,21.91026667,"2087",8,0.0,24.0,0.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305499,true,2018-11-07 05:20:45.000,69.4494,21.91013333,"2088",7,0.0,146.0,2.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305498,true,2018-11-07 08:12:38.000,69.44956667,21.91026667,"2089",8,0.0,19.0,61.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305497,true,2018-11-07 08:27:39.000,69.44936667,21.9101,"2090",7,0.0,42.0,111.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304393,true,2018-11-07 08:42:30.000,69.4492,21.91033333,"2091",9,0.0,72.0,43.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304392,true,2018-11-07 09:01:42.000,69.44931667,21.91035,"2092",10,0.0,11.0,14.0,,1258.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304391,true,2018-11-07 09:18:58.000,69.44938333,21.91043333,"2093",7,1.0,20.0,8.0,,1259.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304390,true,2018-11-07 09:33:58.000,69.4498,21.91053333,"2094",6,0.0,20.0,0.0,,1261.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304389,true,2018-11-07 10:13:16.000,69.44968333,21.91136667,"2095",7,0.0,48.0,0.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304388,true,2018-11-07 10:29:02.000,69.44946667,21.91095,"2096",9,0.0,290.0,16.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304414,true,2018-11-07 11:03:25.000,69.44966667,21.91078333,"2097",7,0.0,20.0,0.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304413,true,2018-11-07 11:20:56.000,69.45006667,21.91081667,"2098",6,1.0,37.0,27.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304412,true,2018-11-07 12:59:39.000,69.44111667,21.90751667,"2099",6,0.0,42.0,0.0,,1250.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304411,true,2018-11-07 18:35:04.000,69.4352,21.90631667,"2100",7,1.0,63.0,7.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304410,true,2018-11-07 19:52:28.000,69.43553333,21.9062,"2101",7,0.0,94.0,8.0,,1249.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304409,true,2018-11-08 05:56:08.000,69.4507,21.90995,"2102",7,0.0,28.0,77.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304438,true,2018-11-08 07:24:58.000,69.45065,21.91043333,"2103",6,0.0,72.0,0.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304437,true,2018-11-08 08:05:36.000,69.44991667,21.91016667,"2104",6,0.0,182.0,2.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304436,true,2018-11-08 08:23:53.000,69.44996667,21.91005,"2105",4,0.0,61.0,102.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304435,true,2018-11-08 08:38:33.000,69.44998333,21.91011667,"2106",6,0.0,45.0,0.0,,1258.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304434,true,2018-11-08 08:53:12.000,69.45,21.9102,"2107",6,1.0,14.0,0.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304433,true,2018-11-08 09:09:33.000,69.44985,21.9104,"2108",8,0.0,40.0,5.0,,1259.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304456,true,2018-11-08 09:25:53.000,69.44988333,21.91036667,"2109",6,0.0,24.0,111.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304455,true,2018-11-08 09:45:00.000,69.44995,21.91015,"2110",8,0.0,268.0,9.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304454,true,2018-11-08 10:48:00.000,69.45001667,21.91018333,"2111",8,0.0,129.0,0.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304453,true,2018-11-08 11:06:04.000,69.45003333,21.91018333,"2112",6,0.0,20.0,0.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304452,true,2018-11-08 11:22:04.000,69.45033333,21.91103333,"2113",6,0.0,15.0,0.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304451,true,2018-11-08 11:38:20.000,69.4495,21.90976667,"2114",7,0.0,23.0,0.0,,1258.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304486,true,2018-11-08 12:12:03.000,69.46988333,21.9262,"2115",6,0.0,185.0,7.0,,1252.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304485,true,2018-11-09 04:14:04.000,69.49128333,21.93485,"2116",6,0.0,154.0,0.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304484,true,2018-11-09 04:57:06.000,69.44993333,21.91011667,"2117",7,0.0,280.0,4.0,,1252.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304483,true,2018-11-09 05:26:03.000,69.44993333,21.91025,"2118",7,0.0,30.0,0.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304482,true,2018-11-09 05:42:02.000,69.44988333,21.91035,"2119",6,0.0,16.0,11.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304481,true,2018-11-09 06:01:06.000,69.44986667,21.91035,"2120",5,0.0,21.0,23.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305645,true,2018-11-09 06:18:33.000,69.44981667,21.91041667,"2121",5,0.0,14.0,29.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305644,true,2018-11-09 06:33:55.000,69.45003333,21.91036667,"2122",5,0.0,22.0,0.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305643,true,2018-11-09 06:50:26.000,69.4501,21.91035,"2123",6,0.0,28.0,8.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305642,true,2018-11-09 07:25:46.000,69.45011667,21.91108333,"2124",4,0.0,49.0,0.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305641,true,2018-11-09 07:48:51.000,69.45,21.91098333,"2125",7,0.0,46.0,10.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087305640,true,2018-11-09 08:34:38.000,69.44971667,21.9112,"2126",10,0.0,32.0,9.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304515,true,2018-11-09 09:02:29.000,69.4498,21.91111667,"2127",7,0.0,20.0,0.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304514,true,2018-11-09 09:18:54.000,69.4497,21.91108333,"2128",8,0.0,35.0,13.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304513,true,2018-11-09 09:55:41.000,69.44933333,21.91008333,"2129",8,0.0,38.0,22.0,,1258.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304512,true,2018-11-09 10:42:50.000,69.44938333,21.91018333,"2130",6,0.0,58.0,9.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304511,true,2018-11-09 10:59:37.000,69.44931667,21.91015,"2131",8,0.0,19.0,0.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304510,true,2018-11-09 11:15:29.000,69.44935,21.91015,"2132",8,0.0,83.0,3.0,,1257.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304533,true,2018-11-09 11:37:10.000,69.44946667,21.9101,"2133",5,1.0,21.0,0.0,,1259.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304532,true,2018-11-09 11:58:04.000,69.44938333,21.91015,"2134",7,0.0,20.0,0.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304531,true,2018-11-09 12:36:25.000,69.47078333,21.91156667,"2135",8,0.0,211.0,16.0,,1255.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304530,true,2018-11-10 04:26:50.000,69.4498,21.9101,"2136",7,0.0,62.0,17.0,,1253.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304529,true,2018-11-10 04:42:32.000,69.45003333,21.91043333,"2137",8,0.0,44.0,17.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304528,true,2018-11-10 05:02:30.000,69.45006667,21.91035,"2138",7,0.0,209.0,18.0,,1254.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
8087304545,true,2018-11-10 05:52:45.000,69.45028333,21.91031667,"2139",7,0.0,60.0,38.0,,1256.0,"gps","Anthropoides virgo","6330","H17-6330","1000 Cranes. Mongolia."
